,count,sum,nodata,grid_id,station_name,buffer_km,valid_pixels,nodata_pixels,total_pixels,prop_nodata,population_count,household_count
5851,71,433.297119140625,50.0,14395,Dwanwana FM,25.0,71,50.0,121.0,0.4132231404958678,433.297119140625,88.42798349808673
5852,39,240.09518432617188,71.0,14225,Dwanwana FM,25.0,39,71.0,110.0,0.6454545454545455,240.09518432617188,48.99901720942283
5853,31,205.33372497558597,90.0,14396,Dwanwana FM,25.0,31,90.0,121.0,0.743801652892562,205.33372497558597,41.904841831752236
5854,44,269.9847717285156,66.0,14226,Dwanwana FM,25.0,44,66.0,110.0,0.6,269.9847717285156,55.09893300581951
5855,23,127.55558013916016,87.0,14227,Dwanwana FM,25.0,23,87.0,110.0,0.7909090909090909,127.55558013916016,26.031751048808193
5856,53,317.99267578125,68.0,13537,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802,317.99267578125,64.89646444515306
5857,26,146.500244140625,84.0,13367,Dwanwana FM,25.0,26,84.0,110.0,0.7636363636363637,146.500244140625,29.898009008290813
5858,41,280.1259765625,80.0,13197,Dwanwana FM,25.0,41,80.0,121.0,0.6611570247933884,280.1259765625,57.168566645408156
5859,50,325.32049560546875,71.0,13027,Dwanwana FM,25.0,50,71.0,121.0,0.5867768595041323,325.32049560546875,66.3919378786671
5860,72,456.0524291992188,49.0,13538,Dwanwana FM,25.0,72,49.0,121.0,0.4049586776859504,456.0524291992188,93.07192432637117
5861,53,321.04296875,57.0,13368,Dwanwana FM,25.0,53,57.0,110.0,0.5181818181818182,321.04296875,65.51897321428571
5862,53,314.34735107421875,68.0,13198,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802,314.34735107421875,64.15252062739158
5863,41,244.9672393798828,80.0,13028,Dwanwana FM,25.0,41,80.0,121.0,0.6611570247933884,244.9672393798828,49.99331415915975
5864,27,184.8927154541016,94.0,13539,Dwanwana FM,25.0,27,94.0,121.0,0.7768595041322314,184.8927154541016,37.733207235530934
5865,45,260.8031311035156,65.0,13369,Dwanwana FM,25.0,45,65.0,110.0,0.5909090909090909,260.8031311035156,53.225128796635836
5866,33,202.69085693359372,88.0,12858,Dwanwana FM,25.0,33,88.0,121.0,0.7272727272727273,202.69085693359372,41.36548100685586
5867,43,284.7621459960937,67.0,12688,Dwanwana FM,25.0,43,67.0,110.0,0.6090909090909091,284.7621459960937,58.11472367267218
5868,53,320.58746337890625,68.0,12518,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802,320.58746337890625,65.42601293447066
5869,66,643.0003662109375,55.0,12859,Dwanwana FM,25.0,66,55.0,121.0,0.4545454545454545,643.0003662109375,131.22456453284437
5870,34,213.9564666748047,76.0,12689,Dwanwana FM,25.0,34,76.0,110.0,0.6909090909090909,213.9564666748047,43.66458503567442
5871,24,154.04690551757812,97.0,12519,Dwanwana FM,25.0,24,97.0,121.0,0.8016528925619835,154.04690551757812,31.438143983179206
5872,60,586.1433715820312,61.0,12860,Dwanwana FM,25.0,60,61.0,121.0,0.5041322314049587,586.1433715820312,119.62109624123086
5873,33,192.72915649414065,77.0,12690,Dwanwana FM,25.0,33,77.0,110.0,0.7,192.72915649414065,39.33248091717156
5874,57,335.8612976074219,64.0,12520,Dwanwana FM,25.0,57,64.0,121.0,0.5289256198347108,335.8612976074219,68.54312196069834
5875,47,298.5582580566406,74.0,12861,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,298.5582580566406,60.930256746253185
5876,44,271.4574584960937,77.0,13199,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364,271.4574584960937,55.399481325733404
5877,38,222.065185546875,83.0,13029,Dwanwana FM,25.0,38,83.0,121.0,0.6859504132231405,222.065185546875,45.31942562181122
5878,47,278.80126953125,74.0,13540,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,278.80126953125,56.89821827168367
5879,31,195.9974822998047,79.0,13370,Dwanwana FM,25.0,31,79.0,110.0,0.7181818181818181,195.9974822998047,39.99948618363361
5880,47,329.2763671875,74.0,13200,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,329.2763671875,67.19925860969387
5881,55,519.5220947265625,66.0,13030,Dwanwana FM,25.0,55,66.0,121.0,0.5454545454545454,519.5220947265625,106.0249172911352
5882,21,138.78671264648438,100.0,13541,Dwanwana FM,25.0,21,100.0,121.0,0.8264462809917356,138.78671264648438,28.323818907445787
5883,37,207.41522216796875,73.0,13371,Dwanwana FM,25.0,37,73.0,110.0,0.6636363636363637,207.41522216796875,42.329637177136476
5884,31,208.33273315429688,90.0,13201,Dwanwana FM,25.0,31,90.0,121.0,0.743801652892562,208.33273315429688,42.51688431720344
5885,43,281.9974975585937,78.0,13031,Dwanwana FM,25.0,43,78.0,121.0,0.6446280991735537,281.9974975585937,57.550509705835445
5886,60,393.462890625,61.0,12179,Dwanwana FM,25.0,60,61.0,121.0,0.5041322314049587,393.462890625,80.29854910714285
5887,60,341.188720703125,61.0,12009,Dwanwana FM,25.0,60,61.0,121.0,0.5041322314049587,341.188720703125,69.63035116390306
5888,43,268.85498046875,78.0,12350,Dwanwana FM,25.0,43,78.0,121.0,0.6446280991735537,268.85498046875,54.86836336096938
5889,47,294.80206298828125,74.0,12180,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,294.80206298828125,60.16368632413903
5890,49,305.85699462890625,72.0,12010,Dwanwana FM,25.0,49,72.0,121.0,0.5950413223140496,305.85699462890625,62.41979482222576
5891,43,271.66778564453125,78.0,12351,Dwanwana FM,25.0,43,78.0,121.0,0.6446280991735537,271.66778564453125,55.4424052335778
5892,43,249.6644287109375,78.0,12181,Dwanwana FM,25.0,43,78.0,121.0,0.6446280991735537,249.6644287109375,50.951924226721935
5893,49,280.5954284667969,72.0,12011,Dwanwana FM,25.0,49,72.0,121.0,0.5950413223140496,280.5954284667969,57.26437315648916
5894,51,321.10284423828125,59.0,12352,Dwanwana FM,25.0,51,59.0,110.0,0.5363636363636364,321.10284423828125,65.53119270169005
5895,31,179.84564208984375,79.0,12182,Dwanwana FM,25.0,31,79.0,110.0,0.7181818181818181,179.84564208984375,36.70319226323342
5896,31,185.2569732666016,79.0,12691,Dwanwana FM,25.0,31,79.0,110.0,0.7181818181818181,185.2569732666016,37.80754556461257
5897,54,333.5272827148437,67.0,12521,Dwanwana FM,25.0,54,67.0,121.0,0.5537190082644629,333.5272827148437,68.06679239078443
5898,51,338.6470947265625,59.0,12862,Dwanwana FM,25.0,51,59.0,110.0,0.5363636363636364,338.6470947265625,69.11165198501276
5899,49,314.5684814453125,51.0,12692,Dwanwana FM,25.0,49,51.0,100.0,0.51,314.5684814453125,64.19764927455357
5900,55,303.0208435058594,55.0,12522,Dwanwana FM,25.0,55,55.0,110.0,0.5,303.0208435058594,61.84098847058354
5901,55,327.7906494140625,66.0,12863,Dwanwana FM,25.0,55,66.0,121.0,0.5454545454545454,327.7906494140625,66.89605090082908
5902,59,381.6311645507813,51.0,12693,Dwanwana FM,25.0,59,51.0,110.0,0.4636363636363636,381.6311645507813,77.8839111328125
5903,36,218.4365234375,85.0,12523,Dwanwana FM,25.0,36,85.0,121.0,0.7024793388429752,218.4365234375,44.57888233418367
5904,44,286.6832275390625,77.0,12864,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364,286.6832275390625,58.50678113042091
5905,60,418.3891906738281,50.0,12694,Dwanwana FM,25.0,60,50.0,110.0,0.4545454545454545,418.3891906738281,85.38554911710777
5906,56,356.25390625,54.0,13542,Dwanwana FM,25.0,56,54.0,110.0,0.4909090909090909,356.25390625,72.7048788265306
5907,25,149.79629516601562,75.0,13372,Dwanwana FM,25.0,25,75.0,100.0,0.75,149.79629516601562,30.570672482860328
5908,38,239.90966796875,72.0,13202,Dwanwana FM,25.0,38,72.0,110.0,0.6545454545454545,239.90966796875,48.961156728316325
5909,38,221.35081481933597,72.0,13032,Dwanwana FM,25.0,38,72.0,110.0,0.6545454545454545,221.35081481933597,45.1736356774155
5910,19,121.98480224609376,102.0,13543,Dwanwana FM,25.0,19,102.0,121.0,0.8429752066115702,121.98480224609376,24.894857601243622
5911,36,215.45089721679688,74.0,13373,Dwanwana FM,25.0,36,74.0,110.0,0.6727272727272727,215.45089721679688,43.96957086057079
5912,47,287.26568603515625,74.0,13203,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,287.26568603515625,58.62565021125637
5913,43,257.8729858398437,78.0,13033,Dwanwana FM,25.0,43,78.0,121.0,0.6446280991735537,257.8729858398437,52.62713996731504
5914,48,310.86041259765625,73.0,13544,Dwanwana FM,25.0,48,73.0,121.0,0.6033057851239669,310.86041259765625,63.44090053013392
5915,45,271.1400756835937,65.0,13374,Dwanwana FM,25.0,45,65.0,110.0,0.5909090909090909,271.1400756835937,55.33470932318238
5916,28,172.16824340820312,82.0,12012,Dwanwana FM,25.0,28,82.0,110.0,0.7454545454545455,172.16824340820312,35.13637620575574
5917,61,413.074462890625,60.0,12353,Dwanwana FM,25.0,61,60.0,121.0,0.4958677685950413,413.074462890625,84.30091079400509
5918,50,283.75048828125,71.0,12183,Dwanwana FM,25.0,50,71.0,121.0,0.5867768595041323,283.75048828125,57.90826291454081
5919,38,233.8622589111328,83.0,12013,Dwanwana FM,25.0,38,83.0,121.0,0.6859504132231405,233.8622589111328,47.7269916145169
5920,19,122.31494903564452,102.0,12354,Dwanwana FM,25.0,19,102.0,121.0,0.8429752066115702,122.31494903564452,24.96223449707031
5921,25,128.8417205810547,96.0,12184,Dwanwana FM,25.0,25,96.0,121.0,0.7933884297520661,128.8417205810547,26.29422869001116
5922,43,290.3401794433594,78.0,12014,Dwanwana FM,25.0,43,78.0,121.0,0.6446280991735537,290.3401794433594,59.25309784558354
5923,39,250.485595703125,82.0,12355,Dwanwana FM,25.0,39,82.0,121.0,0.6776859504132231,250.485595703125,51.119509327168366
5924,26,148.54208374023438,95.0,12185,Dwanwana FM,25.0,26,95.0,121.0,0.7851239669421488,148.54208374023438,30.314710967394767
5925,54,390.1627197265625,67.0,12015,Dwanwana FM,25.0,54,67.0,121.0,0.5537190082644629,390.1627197265625,79.6250448421556
5926,37,252.31375122070312,84.0,13204,Dwanwana FM,25.0,37,84.0,121.0,0.6942148760330579,252.31375122070312,51.49260228993941
5927,44,262.958984375,77.0,13034,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364,262.958984375,53.66509885204081
5928,37,231.95626831054688,84.0,13545,Dwanwana FM,25.0,37,84.0,121.0,0.6942148760330579,231.95626831054688,47.33801394092793
5929,29,180.44412231445312,81.0,13375,Dwanwana FM,25.0,29,81.0,110.0,0.7363636363636363,180.44412231445312,36.82533108458227
5930,56,342.4774169921875,65.0,13205,Dwanwana FM,25.0,56,65.0,121.0,0.5371900826446281,342.4774169921875,69.89335040656887
5931,57,334.4009704589844,64.0,13035,Dwanwana FM,25.0,57,64.0,121.0,0.5289256198347108,334.4009704589844,68.24509601203762
5932,58,353.9925537109375,63.0,13546,Dwanwana FM,25.0,58,63.0,121.0,0.5206611570247934,353.9925537109375,72.2433783083546
5933,45,277.089599609375,65.0,13376,Dwanwana FM,25.0,45,65.0,110.0,0.5909090909090909,277.089599609375,56.548897879464285
5934,44,264.35577392578125,77.0,13206,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364,264.35577392578125,53.95015794403699
5935,68,418.490234375,53.0,13036,Dwanwana FM,25.0,68,53.0,121.0,0.4380165289256198,418.490234375,85.40617028061224
5936,71,472.0054931640625,50.0,12524,Dwanwana FM,25.0,71,50.0,121.0,0.4132231404958678,472.0054931640625,96.3276516661352
5937,47,277.497802734375,74.0,12865,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,277.497802734375,56.632204639668366
5938,53,307.9349975585937,57.0,12695,Dwanwana FM,25.0,53,57.0,110.0,0.5181818181818182,307.9349975585937,62.84387705277422
5939,53,321.21258544921875,68.0,12525,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802,321.21258544921875,65.5535888671875
5940,40,257.90936279296875,81.0,12866,Dwanwana FM,25.0,40,81.0,121.0,0.6694214876033058,257.90936279296875,52.634563835299744
5941,76,535.319580078125,34.0,12696,Dwanwana FM,25.0,76,34.0,110.0,0.3090909090909091,535.319580078125,109.2488938934949
5942,64,542.2512817382812,57.0,12526,Dwanwana FM,25.0,64,57.0,121.0,0.4710743801652892,542.2512817382812,110.66352688536351
5943,62,403.5850524902344,59.0,12867,Dwanwana FM,25.0,62,59.0,121.0,0.4876033057851239,403.5850524902344,82.36429642657843
5944,52,363.7095336914063,58.0,12697,Dwanwana FM,25.0,52,58.0,110.0,0.5272727272727272,363.7095336914063,74.22643544722577
5945,48,323.2409973144531,73.0,12527,Dwanwana FM,25.0,48,73.0,121.0,0.6033057851239669,323.2409973144531,65.96755047233736
5946,39,244.3036193847656,82.0,12356,Dwanwana FM,25.0,39,82.0,121.0,0.6776859504132231,244.3036193847656,49.857881507095016
5947,68,415.5134887695313,53.0,12186,Dwanwana FM,25.0,68,53.0,121.0,0.4380165289256198,415.5134887695313,84.79867117745536
5948,67,408.7787780761719,54.0,12016,Dwanwana FM,25.0,67,54.0,121.0,0.4462809917355372,408.7787780761719,83.42424042370854
5949,47,303.572509765625,74.0,12357,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,303.572509765625,61.953573421556115
5950,80,502.43505859375,41.0,12187,Dwanwana FM,25.0,80,41.0,121.0,0.3388429752066115,502.43505859375,102.53776705994898
5951,73,476.0374755859375,48.0,12017,Dwanwana FM,25.0,73,48.0,121.0,0.396694214876033,476.0374755859375,97.1505052216199
5952,35,203.62208557128903,86.0,12358,Dwanwana FM,25.0,35,86.0,121.0,0.7107438016528925,203.62208557128903,41.55552766761
5953,63,443.4795837402344,58.0,12188,Dwanwana FM,25.0,63,58.0,121.0,0.4793388429752066,443.4795837402344,90.506037498007
5954,46,258.6141967773437,75.0,12018,Dwanwana FM,25.0,46,75.0,121.0,0.6198347107438017,258.6141967773437,52.77840750558034
5955,33,199.6358337402344,77.0,12359,Dwanwana FM,25.0,33,77.0,110.0,0.7,199.6358337402344,40.74200688576212
5956,52,309.4610595703125,69.0,13716,Dwanwana FM,25.0,52,69.0,121.0,0.5702479338842975,309.4610595703125,63.15531827965561
5957,52,320.385986328125,69.0,14057,Dwanwana FM,25.0,52,69.0,121.0,0.5702479338842975,320.385986328125,65.38489516900509
5958,44,249.6529541015625,77.0,13887,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364,249.6529541015625,50.94958246970663
5959,48,291.4398803710937,73.0,13717,Dwanwana FM,25.0,48,73.0,121.0,0.6033057851239669,291.4398803710937,59.47752660634565
5961,48,277.5146179199219,73.0,13888,Dwanwana FM,25.0,48,73.0,121.0,0.6033057851239669,277.5146179199219,56.63563631018813
5962,30,166.42141723632812,91.0,13718,Dwanwana FM,25.0,30,91.0,121.0,0.7520661157024794,166.42141723632812,33.963554538026145
5963,40,214.90582275390625,79.0,14059,Dwanwana FM,25.0,40,79.0,119.0,0.6638655462184874,214.90582275390625,43.85833117426658
5964,24,136.30059814453125,86.0,13889,Dwanwana FM,25.0,24,86.0,110.0,0.7818181818181819,136.30059814453125,27.816448600924744
5965,58,341.55975341796875,52.0,13719,Dwanwana FM,25.0,58,52.0,110.0,0.4727272727272727,341.55975341796875,69.70607212611607
5966,27,165.72219848632812,73.0,14228,Dwanwana FM,25.0,27,73.0,100.0,0.73,165.72219848632812,33.82085683394451
5967,35,191.19985961914065,75.0,14229,Dwanwana FM,25.0,35,75.0,110.0,0.6818181818181818,191.19985961914065,39.02037951411033
5968,42,259.32769775390625,79.0,14060,Dwanwana FM,25.0,42,79.0,121.0,0.6528925619834711,259.32769775390625,52.924019949776785
5969,21,154.361328125,100.0,13890,Dwanwana FM,25.0,21,100.0,121.0,0.8264462809917356,154.361328125,31.502311862244895
5970,22,141.41061401367188,99.0,13720,Dwanwana FM,25.0,22,99.0,121.0,0.8181818181818182,141.41061401367188,28.859308982382014
5971,58,334.68438720703125,63.0,13891,Dwanwana FM,25.0,58,63.0,121.0,0.5206611570247934,334.68438720703125,68.30293616470026
5972,51,315.76007080078125,70.0,13721,Dwanwana FM,25.0,51,70.0,121.0,0.5785123966942148,315.76007080078125,64.44083077566964
5973,27,149.29302978515625,94.0,13892,Dwanwana FM,25.0,27,94.0,121.0,0.7768595041322314,149.29302978515625,30.467965262276785
5974,42,271.60467529296875,79.0,13722,Dwanwana FM,25.0,42,79.0,121.0,0.6528925619834711,271.60467529296875,55.429525569993615
5975,36,160.70166015625,85.0,13723,Dwanwana FM,25.0,36,85.0,121.0,0.7024793388429752,160.70166015625,32.796257174744895
5976,81,493.0846252441406,40.0,11507,Dwanwana FM,25.0,81,40.0,121.0,0.3305785123966942,493.0846252441406,100.62951535594706
5977,58,362.9291687011719,63.0,11337,Dwanwana FM,25.0,58,63.0,121.0,0.5206611570247934,362.9291687011719,74.06717728595343
5978,56,349.0043029785156,54.0,11848,Dwanwana FM,25.0,56,54.0,110.0,0.4909090909090909,349.0043029785156,71.2253679547991
5979,62,387.6954650878906,59.0,11678,Dwanwana FM,25.0,62,59.0,121.0,0.4876033057851239,387.6954650878906,79.12152348732461
5980,58,358.70098876953125,63.0,11508,Dwanwana FM,25.0,58,63.0,121.0,0.5206611570247934,358.70098876953125,73.20428342235331
5981,53,329.03814697265625,68.0,11338,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802,329.03814697265625,67.15064223931759
5982,39,237.91758728027344,61.0,11849,Dwanwana FM,25.0,39,61.0,100.0,0.61,237.91758728027344,48.55460964903539
5983,55,308.94683837890625,55.0,11679,Dwanwana FM,25.0,55,55.0,110.0,0.5,308.94683837890625,63.050375179368615
5984,55,380.99700927734375,55.0,11509,Dwanwana FM,25.0,55,55.0,110.0,0.5,380.99700927734375,77.75449168925383
5985,34,195.5674743652344,76.0,11339,Dwanwana FM,25.0,34,76.0,110.0,0.6909090909090909,195.5674743652344,39.91172946229273
5986,44,267.5633544921875,77.0,11168,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364,267.5633544921875,54.60476622289541
5987,31,192.24514770507807,79.0,10998,Dwanwana FM,25.0,31,79.0,110.0,0.7181818181818181,192.24514770507807,39.233703613281236
5988,49,297.0577087402344,72.0,10828,Dwanwana FM,25.0,49,72.0,121.0,0.5950413223140496,297.0577087402344,60.62402219188456
5989,39,240.1470489501953,71.0,11169,Dwanwana FM,25.0,39,71.0,110.0,0.6454545454545455,240.1470489501953,49.00960182657047
5990,47,304.0682983398437,53.0,10999,Dwanwana FM,25.0,47,53.0,100.0,0.53,304.0682983398437,62.054754763233404
5991,47,267.42437744140625,63.0,10829,Dwanwana FM,25.0,47,63.0,110.0,0.5727272727272728,267.42437744140625,54.57640355947066
5992,53,331.336669921875,68.0,11170,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802,331.336669921875,67.61972855548468
5993,41,310.71612548828125,69.0,11000,Dwanwana FM,25.0,41,69.0,110.0,0.6272727272727273,310.71612548828125,63.41145418128188
5994,56,338.0976867675781,65.0,10830,Dwanwana FM,25.0,56,65.0,121.0,0.5371900826446281,338.0976867675781,68.99952791175063
5995,46,309.74517822265625,75.0,11171,Dwanwana FM,25.0,46,75.0,121.0,0.6198347107438017,309.74517822265625,63.21330167809311
5996,43,299.24774169921875,78.0,10318,Dwanwana FM,25.0,43,78.0,121.0,0.6446280991735537,299.24774169921875,61.07096769371811
5997,53,300.4859619140625,57.0,10659,Dwanwana FM,25.0,53,57.0,110.0,0.5181818181818182,300.4859619140625,61.32366569674745
5998,39,208.06727600097656,71.0,10489,Dwanwana FM,25.0,39,71.0,110.0,0.6454545454545455,208.06727600097656,42.4627093879544
5999,68,475.3239135742188,42.0,10319,Dwanwana FM,25.0,68,42.0,110.0,0.3818181818181818,475.3239135742188,97.00488032126914
6000,39,229.1236572265625,82.0,10660,Dwanwana FM,25.0,39,82.0,121.0,0.6776859504132231,229.1236572265625,46.759930046237244
6001,50,301.03924560546875,71.0,10490,Dwanwana FM,25.0,50,71.0,121.0,0.5867768595041323,301.03924560546875,61.43658073580995
6002,53,369.66802978515625,68.0,10320,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802,369.66802978515625,75.44245505819515
6003,34,217.5672607421875,87.0,10661,Dwanwana FM,25.0,34,87.0,121.0,0.71900826446281,217.5672607421875,44.401481784119895
6004,60,374.843994140625,61.0,10491,Dwanwana FM,25.0,60,61.0,121.0,0.5041322314049587,374.843994140625,76.49877431441325
6005,52,311.7167358398437,69.0,10321,Dwanwana FM,25.0,52,69.0,121.0,0.5702479338842975,311.7167358398437,63.6156603754783
6006,47,306.7498779296875,63.0,11850,Dwanwana FM,25.0,47,63.0,110.0,0.5727272727272728,306.7498779296875,62.602015904017854
6007,51,322.693603515625,70.0,11680,Dwanwana FM,25.0,51,70.0,121.0,0.5785123966942148,322.693603515625,65.85583745216836
6008,47,304.39013671875,74.0,11510,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,304.39013671875,62.12043606505102
6009,47,264.0748596191406,74.0,11340,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,264.0748596191406,53.89282849370216
6010,37,220.36306762695312,73.0,11851,Dwanwana FM,25.0,37,73.0,110.0,0.6636363636363637,220.36306762695312,44.972054617745535
6011,38,247.6875,83.0,11681,Dwanwana FM,25.0,38,83.0,121.0,0.6859504132231405,247.6875,50.5484693877551
6012,45,277.4096069335937,76.0,11511,Dwanwana FM,25.0,45,76.0,121.0,0.628099173553719,277.4096069335937,56.61420549665177
6013,54,348.853515625,67.0,11341,Dwanwana FM,25.0,54,67.0,121.0,0.5537190082644629,348.853515625,71.1945950255102
6014,49,316.5875244140625,61.0,11852,Dwanwana FM,25.0,49,61.0,110.0,0.5545454545454546,316.5875244140625,64.60969886001276
6015,64,428.1277465820313,57.0,11682,Dwanwana FM,25.0,64,57.0,121.0,0.4710743801652892,428.1277465820313,87.37300950653699
6016,36,270.3427124023437,74.0,11001,Dwanwana FM,25.0,36,74.0,110.0,0.6727272727272727,270.3427124023437,55.17198212292728
6017,62,389.50579833984375,59.0,10831,Dwanwana FM,25.0,62,59.0,121.0,0.4876033057851239,389.50579833984375,79.49097925302934
6018,68,577.1663818359375,53.0,11172,Dwanwana FM,25.0,68,53.0,121.0,0.4380165289256198,577.1663818359375,117.78905751753825
6019,42,257.56298828125,68.0,11002,Dwanwana FM,25.0,42,68.0,110.0,0.6181818181818182,257.56298828125,52.56387515943877
6020,46,295.2232971191406,75.0,10832,Dwanwana FM,25.0,46,75.0,121.0,0.6198347107438017,295.2232971191406,60.249652473294
6021,45,310.7146911621094,76.0,11173,Dwanwana FM,25.0,45,76.0,121.0,0.628099173553719,310.7146911621094,63.41116146165497
6022,54,367.9768676757813,56.0,11003,Dwanwana FM,25.0,54,56.0,110.0,0.509090909090909,367.9768676757813,75.09731993383292
6023,45,346.6416931152344,76.0,10833,Dwanwana FM,25.0,45,76.0,121.0,0.628099173553719,346.6416931152344,70.74320267657843
6024,23,170.67465209960938,98.0,11174,Dwanwana FM,25.0,23,98.0,121.0,0.8099173553719008,170.67465209960938,34.831561652981506
6025,43,276.8160400390625,67.0,11004,Dwanwana FM,25.0,43,67.0,110.0,0.6090909090909091,276.8160400390625,56.493069395727034
6026,28,199.30825805664065,93.0,11512,Dwanwana FM,25.0,28,93.0,121.0,0.768595041322314,199.30825805664065,40.67515470543687
6027,44,296.15533447265625,77.0,11342,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364,296.15533447265625,60.43986417809311
6028,64,416.9521484375,46.0,11853,Dwanwana FM,25.0,64,46.0,110.0,0.4181818181818181,416.9521484375,85.09227519132652
6029,51,326.0061950683594,70.0,11683,Dwanwana FM,25.0,51,70.0,121.0,0.5785123966942148,326.0061950683594,66.53187654456313
6030,54,384.4782104492188,67.0,11513,Dwanwana FM,25.0,54,67.0,121.0,0.5537190082644629,384.4782104492188,78.46494090800383
6031,50,326.0415954589844,71.0,11343,Dwanwana FM,25.0,50,71.0,121.0,0.5867768595041323,326.0415954589844,66.53910111407843
6032,26,162.55984497070312,84.0,11854,Dwanwana FM,25.0,26,84.0,110.0,0.7636363636363637,162.55984497070312,33.175478565449616
6033,47,288.5607604980469,74.0,11684,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843,288.5607604980469,58.88995112205038
6034,70,433.53564453125,51.0,11514,Dwanwana FM,25.0,70,51.0,121.0,0.4214876033057851,433.53564453125,88.47666214923468
6035,46,348.642822265625,75.0,11344,Dwanwana FM,25.0,46,75.0,121.0,0.6198347107438017,348.642822265625,71.15159638073979
6036,49,313.7607116699219,72.0,10662,Dwanwana FM,25.0,49,72.0,121.0,0.5950413223140496,313.7607116699219,64.03279829998405
6037,70,431.441650390625,51.0,10492,Dwanwana FM,25.0,70,51.0,121.0,0.4214876033057851,431.441650390625,88.04931640625
6038,56,321.5482482910156,65.0,10322,Dwanwana FM,25.0,56,65.0,121.0,0.5371900826446281,321.5482482910156,65.62209148796236
6039,60,398.0190124511719,61.0,10663,Dwanwana FM,25.0,60,61.0,121.0,0.5041322314049587,398.0190124511719,81.22836988799425
6040,66,408.80029296875,55.0,10493,Dwanwana FM,25.0,66,55.0,121.0,0.4545454545454545,408.80029296875,83.42863121811224
6041,52,373.4323120117188,69.0,10323,Dwanwana FM,25.0,52,69.0,121.0,0.5702479338842975,373.4323120117188,76.21067592075893
6042,51,348.37274169921875,70.0,10664,Dwanwana FM,25.0,51,70.0,121.0,0.5785123966942148,348.37274169921875,71.09647789779974
6043,55,377.436767578125,66.0,10494,Dwanwana FM,25.0,55,66.0,121.0,0.5454545454545454,377.436767578125,77.02791175063776
6044,44,288.55938720703125,77.0,10324,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364,288.55938720703125,58.8896708585778
6045,32,201.3353576660156,89.0,10665,Dwanwana FM,25.0,32,89.0,121.0,0.7355371900826446,201.3353576660156,41.08884850326849
6046,33,214.8968811035156,88.0,10834,Dwanwana FM,25.0,33,88.0,121.0,0.7272727272727273,214.8968811035156,43.85650634765624
6047,67,452.55084228515625,54.0,11175,Dwanwana FM,25.0,67,54.0,121.0,0.4462809917355372,452.55084228515625,92.3573147520727
6048,34,204.0623321533203,76.0,11005,Dwanwana FM,25.0,34,76.0,110.0,0.6909090909090909,204.0623321533203,41.645373908840874
6049,50,321.3111877441406,71.0,10835,Dwanwana FM,25.0,50,71.0,121.0,0.5867768595041323,321.3111877441406,65.5737117845185
6050,63,467.2130737304688,47.0,11176,Dwanwana FM,25.0,63,47.0,110.0,0.4272727272727272,467.2130737304688,95.34960688376914
6051,41,260.7127685546875,59.0,11006,Dwanwana FM,25.0,41,59.0,100.0,0.59,260.7127685546875,53.2066874601403
6052,47,303.3917236328125,63.0,10836,Dwanwana FM,25.0,47,63.0,110.0,0.5727272727272728,303.3917236328125,61.91667829241071
6053,57,416.0979919433594,64.0,11177,Dwanwana FM,25.0,57,64.0,121.0,0.5289256198347108,416.0979919433594,84.91795753946109
6054,36,232.8846435546875,74.0,11007,Dwanwana FM,25.0,36,74.0,110.0,0.6727272727272727,232.8846435546875,47.52747827646683
6055,15,98.23001861572266,106.0,10837,Dwanwana FM,25.0,15,106.0,121.0,0.8760330578512396,98.23001861572266,20.046942574637274
6057,37,234.8782958984375,84.0,11685,Dwanwana FM,25.0,37,84.0,121.0,0.6942148760330579,234.8782958984375,47.934346101721935
6058,79,515.46337890625,42.0,11515,Dwanwana FM,25.0,79,42.0,121.0,0.3471074380165289,515.46337890625,105.19660794005101
6059,36,216.10194396972656,85.0,11345,Dwanwana FM,25.0,36,85.0,121.0,0.7024793388429752,216.10194396972656,44.102437544842154
